order_id,order_date,sku,color,size,unit_price,quantity,revenue,age,discount,customer_rating,stock,category,category_id,category_avg_price,category_total_revenue,category_popularity,holiday_type
18,2022-06-15 13:36:00,77,A,3XL,288,6,1728,40,5,1,309,T-Shirts,5,277,707980,99,No Holiday
70,2022-06-06 09:12:00,708,Dark Blue,XL,278,2,556,44,10,4,51,Jeans,2,274,559255,83,No Holiday
25,2022-06-17 10:57:00,708,Dark Blue,3XL,278,5,1390,58,5,2,322,Jeans,2,274,559255,83,No Holiday
173,2022-07-07 05:54:00,708,Dark Blue,2XL,296,8,2368,22,10,3,485,Sweaters,4,277,553327,79,Christmas
130,2022-07-26 11:20:00,799,Dark Blue,M,266,8,2128,52,0,3,142,T-Shirts,5,277,707980,99,No Holiday
146,2022-09-07 15:13:00,799,Dark Blue,L,288,10,2880,31,10,5,265,Jackets,1,273,633186,90,Winter Sale
60,2022-09-14 05:16:00,799,Dark Blue,XL,275,5,1375,49,15,1,473,T-Shirts,5,277,707980,99,No Holiday
73,2022-06-09 20:16:00,89,Dark Blue,3XL,258,4,1032,22,15,5,204,Dresses,0,273,563441,84,No Holiday
139,2022-09-05 16:03:00,9699,Dark Blue,One Size,288,10,2880,55,5,4,77,Jackets,1,273,633186,90,No Holiday
44,2022-09-10 17:40:00,799,Dark Blue,XL,265,9,2385,27,20,3,284,Jeans,2,274,559255,83,No Holiday
34,2022-06-21 10:20:00,708,Dark Blue,XL,278,8,2224,53,5,1,386,Jeans,2,274,559255,83,No Holiday
104,2022-07-18 19:05:00,799,Dark Blue,M,288,2,576,45,20,2,199,Sweaters,4,277,553327,79,No Holiday
152,2022-09-08 19:12:00,799,Dark Blue,L,288,4,1152,38,15,2,53,Jeans,2,274,559255,83,No Holiday
6,2022-08-31 15:28:00,799,Dark Blue,M,278,6,1668,19,10,1,393,T-Shirts,5,277,707980,99,No Holiday
63,2022-06-06 10:50:00,799,Dark Blue,XL,264,10,2640,40,5,3,295,Dresses,0,273,563441,84,No Holiday
180,2022-08-01 14:06:00,799,Dark Blue,L,266,10,2660,22,10,3,214,Dresses,0,273,563441,84,No Holiday
117,2022-09-28 19:18:00,708,Dark Blue,4XL,286,4,1144,53,10,5,188,Jackets,1,273,633186,90,No Holiday
164,2022-07-06 17:14:00,9699,Black,One Size,288,6,1728,19,5,2,205,Jeans,2,274,559255,83,No Holiday
46,2022-09-10 18:52:00,708,Dark Blue,3XL,278,2,556,51,10,1,185,T-Shirts,5,277,707980,99,Winter Sale
25,2022-08-08 15:11:00,239,Brown,3XL,239,1,239,63,0,4,364,Sweaters,4,277,553327,79,No Holiday
158,2022-09-09 11:15:00,539,Black,One Size,268,7,1876,36,20,5,108,T-Shirts,5,277,707980,99,No Holiday
48,2022-09-10 20:41:00,218,Black,XL,318,2,636,51,10,5,170,Jeans,2,274,559255,83,No Holiday
104,2022-07-18 19:05:00,799,Dark Blue,M,288,9,2592,45,20,2,199,Sweaters,4,277,553327,79,Summer Sale
3,2022-08-30 09:42:00,799,Dark Blue,XL,278,5,1390,47,10,1,172,Jeans,2,274,559255,83,Winter Sale
5,2022-08-31 00:34:00,799,Dark Blue,XL,278,7,1946,26,15,4,279,T-Shirts,5,277,707980,99,No Holiday
14,2022-06-14 00:07:00,799,Dark Blue,M,264,2,528,64,20,2,432,Sweaters,4,277,553327,79,Black Friday
184,2022-08-10 07:01:00,799,Dark Blue,XL,266,8,2128,45,15,4,197,Dresses,0,273,563441,84,No Holiday
233,2022-08-22 07:06:00,218,Black,XL,318,2,636,33,5,3,290,Sweaters,4,277,553327,79,No Holiday
257,2022-08-28 15:43:00,799,Dark Blue,XL,288,10,2880,31,10,1,118,Sweaters,4,277,553327,79,Winter Sale
251,2022-08-26 09:23:00,799,Dark Blue,M,269,8,2152,63,20,4,169,Jackets,1,273,633186,90,No Holiday
266,2022-08-03 21:27:00,799,Dark Blue,L,266,10,2660,38,20,3,251,T-Shirts,5,277,707980,99,No Holiday
73,2022-09-17 14:44:00,799,Dark Blue,L,288,8,2304,47,0,3,452,Sweaters,4,277,553327,79,Christmas
132,2022-09-04 01:03:00,799,Dark Blue,L,288,2,576,36,15,4,413,Sweaters,4,277,553327,79,No Holiday
68,2022-06-06 22:15:00,708,Dark Blue,3XL,278,6,1668,37,20,3,304,Sweaters,4,277,553327,79,EID
69,2022-06-06 03:56:00,77,B,3XL,258,2,516,20,0,5,461,T-Shirts,5,277,707980,99,No Holiday
98,2022-07-16 20:40:00,799,Dark Blue,XL,288,4,1152,44,0,2,386,Jackets,1,273,633186,90,No Holiday
94,2022-07-15 23:35:00,708,Dark Blue,2XL,298,2,596,44,10,4,307,Jackets,1,273,633186,90,Black Friday
186,2022-08-11 23:21:00,799,Dark Blue,XL,266,7,1862,21,5,3,159,Jackets,1,273,633186,90,No Holiday
147,2022-09-07 08:05:00,799,Dark Blue,L,288,6,1728,24,5,2,129,Jackets,1,273,633186,90,New Year
77,2022-09-17 05:26:00,799,Dark Blue,XL,288,5,1440,29,5,3,90,Dresses,0,273,563441,84,No Holiday
107,2022-07-19 14:18:00,799,Dark Blue,XL,288,7,2016,62,15,1,288,Dresses,0,273,563441,84,No Holiday
27,2022-06-18 19:51:00,708,Dark Blue,XL,278,10,2780,55,15,3,70,Jackets,1,273,633186,90,No Holiday
140,2022-09-05 21:36:00,799,Dark Blue,M,288,6,1728,28,5,4,106,Jackets,1,273,633186,90,No Holiday
152,2022-09-08 19:12:00,799,Dark Blue,L,288,2,576,38,15,2,53,Jeans,2,274,559255,83,No Holiday
129,2022-07-25 22:23:00,127,Light Wash,One Size,238,2,476,60,15,2,289,T-Shirts,5,277,707980,99,Summer Sale
132,2022-07-26 19:59:00,799,Dark Blue,L,266,2,532,26,15,2,426,Dresses,0,273,563441,84,No Holiday
41,2022-06-24 13:23:00,708,Dark Blue,XL,278,7,1946,59,5,4,167,Sweaters,4,277,553327,79,No Holiday
75,2022-07-01 18:05:00,799,Dark Blue,XL,288,9,2592,62,5,4,113,Sweaters,4,277,553327,79,No Holiday
49,2022-09-10 06:09:00,708,Dark Blue,4XL,278,1,278,64,20,4,78,Dresses,0,273,563441,84,No Holiday
171,2022-07-07 18:26:00,799,Dark Blue,L,269,2,538,22,15,4,149,T-Shirts,5,277,707980,99,No Holiday
81,2022-09-18 08:12:00,239,Yellow,3XL,278,3,834,28,20,1,168,Sweaters,4,277,553327,79,No Holiday
13,2022-08-05 12:18:00,799,Dark Blue,L,266,6,1596,20,15,2,331,Jackets,1,273,633186,90,No Holiday
227,2022-08-19 09:43:00,799,Dark Blue,L,288,3,864,38,20,3,419,T-Shirts,5,277,707980,99,No Holiday
118,2022-07-22 04:16:00,799,Dark Blue,L,266,8,2128,21,10,1,475,T-Shirts,5,277,707980,99,No Holiday
240,2022-08-24 19:51:00,799,Dark Blue,L,288,2,576,18,20,5,321,T-Shirts,5,277,707980,99,No Holiday
121,2022-07-23 14:33:00,799,Dark Blue,XL,266,10,2660,30,20,1,232,T-Shirts,5,277,707980,99,No Holiday
12,2022-06-12 08:47:00,708,Dark Blue,3XL,278,10,2780,28,15,1,397,Dresses,0,273,563441,84,No Holiday
173,2022-09-09 07:22:00,799,Dark Blue,M,265,2,530,37,10,2,90,T-Shirts,5,277,707980,99,Black Friday
55,2022-09-12 16:46:00,708,Dark Blue,2XL,287,7,2009,24,5,3,320,Jackets,1,273,633186,90,No Holiday
162,2022-09-09 15:43:00,799,Dark Blue,M,265,9,2385,29,0,3,55,Sweaters,4,277,553327,79,No Holiday
104,2022-07-18 19:05:00,799,Dark Blue,M,288,7,2016,45,20,2,199,Sweaters,4,277,553327,79,No Holiday
111,2022-07-02 11:15:00,708,Dark Blue,2XL,298,1,298,42,10,1,281,Jeans,2,274,559255,83,Christmas
28,2022-08-08 02:45:00,799,Dark Blue,L,266,9,2394,31,10,2,362,Jackets,1,273,633186,90,Winter Sale
155,2022-07-30 06:30:00,799,Dark Blue,XL,266,1,266,29,15,1,145,T-Shirts,5,277,707980,99,No Holiday
130,2022-07-26 11:20:00,799,Dark Blue,M,266,4,1064,52,0,3,142,T-Shirts,5,277,707980,99,Black Friday
253,2022-08-27 19:31:00,3799,Grey Wash,XL,268,10,2680,60,5,2,423,Jeans,2,274,559255,83,No Holiday
65,2022-06-06 15:57:00,708,Dark Blue,3XL,278,5,1390,31,10,4,241,Sweaters,4,277,553327,79,No Holiday
77,2022-09-17 05:26:00,799,Dark Blue,XL,288,10,2880,29,5,3,90,Dresses,0,273,563441,84,No Holiday
168,2022-07-07 13:33:00,799,Dark Blue,XL,269,4,1076,37,10,5,318,Sweaters,4,277,553327,79,No Holiday
42,2022-09-10 11:47:00,708,Dark Blue,2XL,278,8,2224,40,10,1,456,Dresses,0,273,563441,84,No Holiday
54,2022-09-11 08:33:00,799,Dark Blue,M,265,10,2650,55,5,5,498,Dresses,0,273,563441,84,No Holiday
266,2022-08-03 21:27:00,799,Dark Blue,L,266,2,532,38,20,3,251,T-Shirts,5,277,707980,99,No Holiday
175,2022-07-07 09:56:00,799,Dark Blue,L,269,9,2421,51,10,3,348,Dresses,0,273,563441,84,No Holiday
134,2022-07-26 03:27:00,799,Dark Blue,XL,266,4,1064,55,5,2,86,Dresses,0,273,563441,84,No Holiday
119,2022-09-29 10:15:00,799,Dark Blue,XL,288,3,864,39,5,3,484,Jackets,1,273,633186,90,No Holiday
264,2022-08-29 09:58:00,9699,Dark Blue,One Size,288,10,2880,61,5,3,166,Jeans,2,274,559255,83,No Holiday
241,2022-08-24 08:05:00,799,Dark Blue,XL,288,10,2880,53,10,2,496,Dresses,0,273,563441,84,No Holiday
29,2022-06-18 08:36:00,897,Mid Wash,L,268,8,2144,23,5,5,147,Jackets,1,273,633186,90,No Holiday
128,2022-07-25 10:26:00,799,Dark Blue,M,266,6,1596,63,20,5,281,Jackets,1,273,633186,90,No Holiday
228,2022-08-20 11:49:00,799,Dark Blue,XL,288,7,2016,32,10,4,467,Sweaters,4,277,553327,79,No Holiday
222,2022-08-18 14:04:00,799,Dark Blue,XL,288,9,2592,47,10,5,134,Sweaters,4,277,553327,79,No Holiday
72,2022-06-08 12:39:00,708,Dark Blue,2XL,278,8,2224,58,10,1,482,Jackets,1,273,633186,90,No Holiday
37,2022-06-22 17:45:00,799,Dark Blue,XL,264,6,1584,38,0,4,493,Jackets,1,273,633186,90,No Holiday
83,2022-09-19 10:05:00,799,Dark Blue,M,288,6,1728,42,20,2,436,Jackets,1,273,633186,90,Summer Sale
77,2022-07-10 12:05:00,1719,Thin Blue,One Size,268,9,2412,39,10,1,170,Jeans,2,274,559255,83,New Year
231,2022-08-20 23:35:00,3799,Grey Wash,XL,268,10,2680,27,0,1,344,Jeans,2,274,559255,83,No Holiday
234,2022-08-22 09:21:00,799,Dark Blue,M,288,7,2016,33,15,3,364,Jeans,2,274,559255,83,Black Friday
177,2022-07-09 20:06:00,708,Dark Blue,XL,296,4,1184,35,0,2,63,Jackets,1,273,633186,90,No Holiday
136,2022-09-04 19:22:00,799,Dark Blue,M,288,5,1440,55,15,5,231,Sweaters,4,277,553327,79,No Holiday
111,2022-07-02 11:15:00,708,Dark Blue,2XL,298,1,298,42,10,1,281,Jeans,2,274,559255,83,No Holiday
30,2022-06-19 13:41:00,708,Dark Blue,2XL,278,5,1390,20,5,1,331,T-Shirts,5,277,707980,99,New Year
44,2022-06-24 06:47:00,897,Dark Wash,XL,268,7,1876,48,10,4,129,T-Shirts,5,277,707980,99,No Holiday
181,2022-08-01 08:33:00,799,Dark Blue,XL,266,10,2660,36,10,3,334,Sweaters,4,277,553327,79,No Holiday
43,2022-06-24 16:43:00,708,Dark Blue,3XL,278,10,2780,23,20,5,495,Sweaters,4,277,553327,79,No Holiday
105,2022-09-23 09:44:00,799,Dark Blue,L,275,2,550,60,15,3,221,Jackets,1,273,633186,90,No Holiday
93,2022-09-20 07:39:00,799,Dark Blue,L,288,10,2880,29,20,2,196,Jackets,1,273,633186,90,Black Friday
190,2022-08-12 21:29:00,799,Dark Blue,M,266,2,532,40,20,3,333,Dresses,0,273,563441,84,New Year
23,2022-08-08 00:26:00,708,Dark Blue,2XL,298,4,1192,37,20,4,124,Dresses,0,273,563441,84,No Holiday
14,2022-08-05 17:11:00,708,Dark Blue,3XL,298,5,1490,30,20,2,59,Jackets,1,273,633186,90,No Holiday
71,2022-06-08 12:32:00,799,Dark Blue,L,264,10,2640,49,20,1,173,Jeans,2,274,559255,83,No Holiday
40,2022-09-10 00:37:00,799,Dark Blue,M,265,10,2650,51,20,2,154,Sweaters,4,277,553327,79,Christmas
162,2022-07-05 09:03:00,799,Dark Blue,M,288,9,2592,54,5,1,197,Dresses,0,273,563441,84,No Holiday
134,2022-09-04 14:51:00,218,Black,XL,318,1,318,55,20,2,192,Jeans,2,274,559255,83,No Holiday
227,2022-08-19 09:43:00,799,Dark Blue,L,288,7,2016,38,20,3,419,T-Shirts,5,277,707980,99,No Holiday
109,2022-09-25 08:53:00,799,Dark Blue,XL,278,2,556,27,20,2,189,T-Shirts,5,277,707980,99,No Holiday
61,2022-06-06 01:37:00,708,Dark Blue,3XL,278,10,2780,62,20,2,226,Sweaters,4,277,553327,79,No Holiday
108,2022-09-25 14:52:00,89,Dark Blue,3XL,258,9,2322,26,10,4,264,T-Shirts,5,277,707980,99,No Holiday
87,2022-07-12 07:37:00,799,Dark Blue,M,288,7,2016,30,20,1,175,Jeans,2,274,559255,83,New Year
110,2022-07-02 00:33:00,799,Dark Blue,M,288,10,2880,43,0,2,329,Jeans,2,274,559255,83,No Holiday
204,2022-08-15 19:15:00,77,C,3XL,239,10,2390,20,15,5,147,T-Shirts,5,277,707980,99,No Holiday
18,2022-06-15 13:36:00,77,D,3XL,258,5,1290,32,20,5,392,T-Shirts,5,277,707980,99,No Holiday
108,2022-07-19 19:20:00,799,Dark Blue,M,288,4,1152,58,5,3,314,T-Shirts,5,277,707980,99,No Holiday
77,2022-09-17 05:26:00,799,Dark Blue,XL,288,2,576,29,5,3,90,Dresses,0,273,563441,84,No Holiday
222,2022-08-18 14:04:00,799,Dark Blue,XL,288,10,2880,47,10,5,134,Sweaters,4,277,553327,79,Winter Sale
69,2022-09-16 20:39:00,799,Dark Blue,M,288,7,2016,25,0,1,228,Sweaters,4,277,553327,79,Black Friday
134,2022-09-04 14:51:00,79,Light Blue,2XL,315,3,945,63,10,3,54,T-Shirts,5,277,707980,99,No Holiday
132,2022-07-26 19:59:00,799,Dark Blue,L,266,3,798,26,15,2,426,Dresses,0,273,563441,84,Black Friday
118,2022-09-28 22:11:00,708,Dark Blue,2XL,286,3,858,33,15,5,488,Sweaters,4,277,553327,79,No Holiday
44,2022-06-24 06:47:00,897,Dark Wash,XL,268,1,268,48,10,4,129,T-Shirts,5,277,707980,99,No Holiday
168,2022-09-09 03:29:00,799,Dark Blue,XL,265,2,530,25,5,5,335,Sweaters,4,277,553327,79,No Holiday
192,2022-08-13 22:06:00,799,Dark Blue,XL,266,7,1862,48,15,1,408,Sweaters,4,277,553327,79,No Holiday
205,2022-08-15 02:40:00,708,Dark Blue,3XL,277,1,277,47,0,2,496,Dresses,0,273,563441,84,No Holiday
132,2022-09-04 01:03:00,799,Dark Blue,L,288,10,2880,36,15,4,413,Sweaters,4,277,553327,79,No Holiday
215,2022-08-17 12:32:00,799,Dark Blue,XL,266,1,266,27,0,5,429,Jeans,2,274,559255,83,No Holiday
172,2022-09-09 07:18:00,708,Dark Blue,4XL,278,7,1946,55,20,2,396,Dresses,0,273,563441,84,Christmas
271,2022-08-30 05:47:00,799,Dark Blue,XL,278,9,2502,44,10,2,434,Jackets,1,273,633186,90,No Holiday
135,2022-07-27 00:31:00,9699,Light Blue,One Size,288,8,2304,23,15,5,375,Jeans,2,274,559255,83,No Holiday
30,2022-08-08 21:14:00,799,Dark Blue,M,266,1,266,24,15,3,240,Dresses,0,273,563441,84,No Holiday
115,2022-09-27 07:10:00,799,Dark Blue,M,288,5,1440,21,0,1,496,Sweaters,4,277,553327,79,No Holiday
175,2022-09-09 09:47:00,799,Dark Blue,XL,265,9,2385,55,15,4,56,Jeans,2,274,559255,83,Christmas
169,2022-09-09 05:55:00,799,Dark Blue,M,265,3,795,62,20,2,262,Dresses,0,273,563441,84,No Holiday
87,2022-07-12 07:37:00,799,Dark Blue,M,288,10,2880,30,20,1,175,Jeans,2,274,559255,83,No Holiday
166,2022-07-07 11:29:00,799,Dark Blue,XL,269,3,807,47,15,5,407,Dresses,0,273,563441,84,No Holiday
33,2022-06-20 17:55:00,708,Dark Blue,3XL,278,7,1946,25,15,5,437,Sweaters,4,277,553327,79,No Holiday
141,2022-09-06 11:30:00,799,Dark Blue,L,288,5,1440,54,5,2,463,T-Shirts,5,277,707980,99,No Holiday
28,2022-06-18 20:13:00,708,Dark Blue,3XL,278,3,834,18,0,5,204,Jeans,2,274,559255,83,No Holiday
84,2022-07-11 17:19:00,799,Dark Blue,M,288,8,2304,25,5,3,478,Dresses,0,273,563441,84,No Holiday
30,2022-08-08 21:14:00,799,Dark Blue,M,266,4,1064,24,15,3,240,Dresses,0,273,563441,84,No Holiday
151,2022-07-30 15:18:00,799,Dark Blue,XL,266,6,1596,40,10,5,477,T-Shirts,5,277,707980,99,No Holiday
160,2022-07-31 23:11:00,61399,Mid Wash,M,278,8,2224,48,5,1,137,Jackets,1,273,633186,90,No Holiday
70,2022-09-16 21:40:00,799,Dark Blue,M,288,7,2016,45,15,2,201,Jackets,1,273,633186,90,No Holiday
68,2022-06-06 22:15:00,708,Dark Blue,3XL,278,1,278,37,20,3,304,Sweaters,4,277,553327,79,No Holiday
84,2022-07-11 17:19:00,799,Dark Blue,M,288,3,864,25,5,3,478,Dresses,0,273,563441,84,Winter Sale
21,2022-06-15 05:50:00,799,Dark Blue,XL,264,7,1848,52,10,3,436,T-Shirts,5,277,707980,99,No Holiday
146,2022-09-07 15:13:00,799,Dark Blue,L,288,8,2304,31,10,5,265,Jackets,1,273,633186,90,No Holiday
139,2022-07-27 22:40:00,799,Dark Blue,L,266,2,532,62,5,5,238,T-Shirts,5,277,707980,99,No Holiday
8,2022-08-31 18:50:00,79,Light Blue,L,297,8,2376,37,5,3,145,Jeans,2,274,559255,83,Christmas
121,2022-07-23 14:33:00,799,Dark Blue,XL,266,2,532,30,20,1,232,T-Shirts,5,277,707980,99,Christmas
40,2022-09-10 00:37:00,799,Dark Blue,M,265,7,1855,51,20,2,154,Sweaters,4,277,553327,79,No Holiday
19,2022-06-15 20:42:00,799,Dark Blue,XL,264,6,1584,33,5,5,123,Sweaters,4,277,553327,79,New Year
123,2022-07-23 17:25:00,799,Dark Blue,L,266,7,1862,29,10,5,230,Jackets,1,273,633186,90,No Holiday
79,2022-09-18 13:46:00,708,Dark Blue,XL,298,10,2980,25,15,5,314,Jeans,2,274,559255,83,No Holiday
175,2022-07-07 09:56:00,799,Dark Blue,L,269,4,1076,51,10,3,348,Dresses,0,273,563441,84,No Holiday
264,2022-08-29 09:58:00,9699,Light Blue,One Size,288,10,2880,55,15,1,142,Dresses,0,273,563441,84,No Holiday
32,2022-06-02 12:57:00,799,Dark Blue,XL,288,10,2880,26,0,2,262,Jeans,2,274,559255,83,No Holiday
20,2022-08-07 10:53:00,799,Dark Blue,XL,266,4,1064,25,0,4,248,Dresses,0,273,563441,84,Summer Sale
171,2022-07-07 18:26:00,799,Dark Blue,L,269,1,269,22,15,4,149,T-Shirts,5,277,707980,99,Black Friday
134,2022-09-04 14:51:00,79,Light Blue,M,315,6,1890,56,5,4,362,Jackets,1,273,633186,90,No Holiday
181,2022-08-01 08:33:00,799,Dark Blue,XL,266,4,1064,36,10,3,334,Sweaters,4,277,553327,79,No Holiday
153,2022-09-08 19:32:00,799,Dark Blue,M,288,10,2880,48,0,2,453,Jeans,2,274,559255,83,Winter Sale
244,2022-08-25 22:07:00,239,Gray,3XL,278,3,834,29,15,3,447,Sweaters,4,277,553327,79,No Holiday
38,2022-09-01 11:41:00,799,Dark Blue,L,288,1,288,50,10,5,214,T-Shirts,5,277,707980,99,Black Friday
73,2022-09-17 14:44:00,799,Dark Blue,L,288,2,576,47,0,3,452,Sweaters,4,277,553327,79,Christmas
30,2022-08-08 21:14:00,799,Dark Blue,M,266,7,1862,24,15,3,240,Dresses,0,273,563441,84,No Holiday
145,2022-09-07 15:05:00,799,Dark Blue,L,288,7,2016,45,5,3,363,Dresses,0,273,563441,84,Black Friday
99,2022-09-21 06:33:00,799,Dark Blue,M,288,2,576,24,0,3,363,T-Shirts,5,277,707980,99,No Holiday
19,2022-06-15 20:42:00,799,Dark Blue,XL,264,1,264,33,5,5,123,Sweaters,4,277,553327,79,No Holiday
75,2022-07-01 18:05:00,799,Dark Blue,XL,288,3,864,62,5,4,113,Sweaters,4,277,553327,79,No Holiday
11,2022-08-04 12:30:00,77,B,3XL,239,8,1912,61,5,4,259,T-Shirts,5,277,707980,99,No Holiday
152,2022-09-08 19:12:00,799,Dark Blue,L,288,8,2304,38,15,2,53,Jeans,2,274,559255,83,Christmas
46,2022-09-10 18:52:00,708,Dark Blue,3XL,278,10,2780,51,10,1,185,T-Shirts,5,277,707980,99,No Holiday
113,2022-07-02 04:16:00,708,Dark Blue,3XL,298,10,2980,57,10,5,53,Sweaters,4,277,553327,79,No Holiday
28,2022-06-18 20:13:00,708,Dark Blue,3XL,278,10,2780,18,0,5,204,Jeans,2,274,559255,83,No Holiday
122,2022-09-03 15:14:00,708,Dark Blue,2XL,298,6,1788,32,20,1,52,Jackets,1,273,633186,90,Christmas
9,2022-08-31 06:21:00,708,Dark Blue,3XL,298,10,2980,63,10,3,411,Jackets,1,273,633186,90,No Holiday
71,2022-09-16 09:31:00,799,Dark Blue,L,288,3,864,55,15,5,76,Dresses,0,273,563441,84,New Year
128,2022-07-25 10:26:00,799,Dark Blue,M,266,7,1862,63,20,5,281,Jackets,1,273,633186,90,No Holiday
187,2022-08-12 13:03:00,799,Dark Blue,L,266,5,1330,62,5,2,172,T-Shirts,5,277,707980,99,No Holiday
204,2022-08-15 19:15:00,77,C,3XL,239,4,956,20,15,5,147,T-Shirts,5,277,707980,99,No Holiday
4,2022-06-11 11:42:00,799,Dark Blue,M,264,7,1848,55,0,4,159,Sweaters,4,277,553327,79,No Holiday
254,2022-08-27 22:25:00,799,Dark Blue,L,288,5,1440,28,10,2,248,Dresses,0,273,563441,84,No Holiday
44,2022-09-10 17:40:00,799,Dark Blue,XL,265,1,265,27,20,3,284,Jeans,2,274,559255,83,No Holiday
227,2022-08-19 09:43:00,799,Dark Blue,L,288,9,2592,38,20,3,419,T-Shirts,5,277,707980,99,No Holiday
66,2022-06-06 21:15:00,708,Dark Blue,2XL,278,1,278,34,5,3,262,Jeans,2,274,559255,83,No Holiday
97,2022-09-21 16:28:00,799,Dark Blue,M,288,6,1728,33,20,1,393,Jackets,1,273,633186,90,No Holiday
90,2022-07-14 18:29:00,799,Dark Blue,M,288,5,1440,49,0,3,128,Jeans,2,274,559255,83,Christmas
68,2022-09-16 17:50:00,799,Dark Blue,XL,288,7,2016,24,5,4,297,Jeans,2,274,559255,83,No Holiday
270,2022-08-30 20:36:00,799,Dark Blue,M,278,2,556,26,20,4,115,Jackets,1,273,633186,90,No Holiday
244,2022-08-25 22:07:00,239,Gray,3XL,278,4,1112,29,15,3,447,Sweaters,4,277,553327,79,No Holiday
205,2022-08-15 02:40:00,708,Dark Blue,3XL,277,8,2216,47,0,2,496,Dresses,0,273,563441,84,No Holiday
239,2022-08-24 14:34:00,799,Dark Blue,XL,288,8,2304,63,15,3,409,Sweaters,4,277,553327,79,No Holiday
54,2022-09-11 08:33:00,799,Dark Blue,M,265,1,265,55,5,5,498,Dresses,0,273,563441,84,No Holiday
271,2022-08-30 05:47:00,799,Dark Blue,XL,278,4,1112,44,10,2,434,Jackets,1,273,633186,90,No Holiday
28,2022-08-08 02:45:00,799,Dark Blue,L,266,7,1862,31,10,2,362,Jackets,1,273,633186,90,Black Friday
17,2022-08-06 11:04:00,339,Navy Blue,3XL,288,8,2304,38,20,1,59,Jackets,1,273,633186,90,No Holiday
96,2022-09-21 15:24:00,799,Dark Blue,XL,288,1,288,20,20,1,164,Dresses,0,273,563441,84,No Holiday
73,2022-09-17 14:44:00,799,Dark Blue,L,288,8,2304,47,0,3,452,Sweaters,4,277,553327,79,No Holiday
86,2022-07-12 15:15:00,799,Dark Blue,XL,288,9,2592,50,5,5,372,Jeans,2,274,559255,83,No Holiday
48,2022-06-26 21:58:00,127,Mid Wash,One Size,238,1,238,59,5,5,414,T-Shirts,5,277,707980,99,No Holiday
145,2022-07-03 15:41:00,708,Dark Blue,XL,298,3,894,60,0,1,493,Dresses,0,273,563441,84,Black Friday
86,2022-09-19 21:24:00,799,Dark Blue,L,288,5,1440,33,0,5,60,Jeans,2,274,559255,83,No Holiday
3,2022-08-30 09:42:00,799,Dark Blue,XL,278,10,2780,47,10,1,172,Jeans,2,274,559255,83,No Holiday
151,2022-09-08 16:47:00,799,Dark Blue,L,288,6,1728,28,10,2,375,T-Shirts,5,277,707980,99,Winter Sale
234,2022-08-22 09:21:00,799,Dark Blue,M,288,9,2592,33,15,3,364,Jeans,2,274,559255,83,No Holiday
196,2022-08-14 11:24:00,799,Dark Blue,M,266,6,1596,31,0,4,477,T-Shirts,5,277,707980,99,No Holiday
37,2022-08-09 16:27:00,799,Dark Blue,XL,266,4,1064,44,15,4,199,Jackets,1,273,633186,90,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,3XL,315,3,945,39,5,3,237,Jackets,1,273,633186,90,No Holiday
226,2022-08-19 22:56:00,799,Dark Blue,XL,288,2,576,56,5,2,94,Sweaters,4,277,553327,79,No Holiday
96,2022-09-21 15:24:00,799,Dark Blue,XL,288,1,288,20,20,1,164,Dresses,0,273,563441,84,Winter Sale
165,2022-09-09 20:58:00,799,Dark Blue,XL,265,2,530,46,20,4,65,Dresses,0,273,563441,84,No Holiday
237,2022-08-23 22:41:00,799,Dark Blue,XL,288,10,2880,24,10,2,482,Jeans,2,274,559255,83,No Holiday
4,2022-06-11 11:42:00,799,Dark Blue,M,264,5,1320,55,0,4,159,Sweaters,4,277,553327,79,No Holiday
159,2022-09-09 13:08:00,708,Dark Blue,3XL,278,7,1946,22,5,4,375,Jackets,1,273,633186,90,EID
14,2022-08-05 17:11:00,708,Dark Blue,3XL,298,2,596,30,20,2,59,Jackets,1,273,633186,90,Summer Sale
3,2022-06-10 19:59:00,799,Dark Blue,XL,264,5,1320,48,0,4,408,Jackets,1,273,633186,90,Winter Sale
95,2022-09-21 13:05:00,799,Dark Blue,L,288,9,2592,25,5,3,272,T-Shirts,5,277,707980,99,No Holiday
131,2022-07-26 15:15:00,1719,Blue Stripes,One Size,248,7,1736,60,0,1,377,Dresses,0,273,563441,84,No Holiday
135,2022-09-04 17:14:00,9699,Light Blue,One Size,288,2,576,51,20,4,488,Dresses,0,273,563441,84,Summer Sale
144,2022-09-06 08:41:00,799,Dark Blue,XL,288,7,2016,27,10,2,182,Jackets,1,273,633186,90,No Holiday
224,2022-08-18 19:50:00,799,Dark Blue,M,288,7,2016,55,20,1,436,Jeans,2,274,559255,83,No Holiday
269,2022-08-03 06:14:00,708,Dark Blue,XL,298,10,2980,33,0,3,204,T-Shirts,5,277,707980,99,No Holiday
149,2022-07-30 12:58:00,708,Dark Blue,3XL,298,4,1192,38,20,2,337,T-Shirts,5,277,707980,99,Christmas
60,2022-09-14 05:16:00,799,Dark Blue,XL,275,8,2200,49,15,1,473,T-Shirts,5,277,707980,99,No Holiday
186,2022-08-11 23:21:00,799,Dark Blue,XL,266,2,532,21,5,3,159,Jackets,1,273,633186,90,No Holiday
